starttime	seconds	ctime	dtime	ttime	wait
Sun Dec 11 17:01:56 2022	1670749316	0	400	400	399
Sun Dec 11 17:02:00 2022	1670749320	0	400	400	399
Sun Dec 11 17:02:00 2022	1670749320	0	400	400	399
Sun Dec 11 17:01:59 2022	1670749319	0	400	400	399
Sun Dec 11 17:01:54 2022	1670749314	0	400	400	400
Sun Dec 11 17:01:56 2022	1670749316	0	400	400	400
Sun Dec 11 17:02:00 2022	1670749320	0	400	400	399
Sun Dec 11 17:01:56 2022	1670749316	0	400	400	400
Sun Dec 11 17:01:56 2022	1670749316	0	400	400	400
Sun Dec 11 17:01:56 2022	1670749316	0	400	400	399
Sun Dec 11 17:01:54 2022	1670749314	0	400	400	400
Sun Dec 11 17:01:55 2022	1670749315	0	400	400	400
Sun Dec 11 17:02:00 2022	1670749320	0	400	400	400
Sun Dec 11 17:02:01 2022	1670749321	0	400	401	400
Sun Dec 11 17:01:59 2022	1670749319	0	400	401	399
Sun Dec 11 17:02:00 2022	1670749320	0	400	401	400
Sun Dec 11 17:01:57 2022	1670749317	0	400	401	395
Sun Dec 11 17:01:59 2022	1670749319	0	400	401	400
Sun Dec 11 17:01:59 2022	1670749319	0	401	401	400
Sun Dec 11 17:01:54 2022	1670749314	0	401	401	400
Sun Dec 11 17:02:00 2022	1670749320	0	401	401	400
Sun Dec 11 17:01:58 2022	1670749318	0	401	401	400
Sun Dec 11 17:02:01 2022	1670749321	0	401	401	400
Sun Dec 11 17:01:54 2022	1670749314	0	401	401	400
Sun Dec 11 17:02:01 2022	1670749321	0	401	401	400
Sun Dec 11 17:01:56 2022	1670749316	0	401	401	400
Sun Dec 11 17:01:55 2022	1670749315	0	401	401	401
Sun Dec 11 17:01:56 2022	1670749316	0	401	401	400
Sun Dec 11 17:01:54 2022	1670749314	0	401	401	400
Sun Dec 11 17:01:55 2022	1670749315	0	401	401	400
Sun Dec 11 17:02:01 2022	1670749321	0	401	401	401
Sun Dec 11 17:02:01 2022	1670749321	0	401	401	401
Sun Dec 11 17:01:58 2022	1670749318	0	401	401	401
Sun Dec 11 17:02:00 2022	1670749320	0	401	401	401
Sun Dec 11 17:01:55 2022	1670749315	0	401	401	401
Sun Dec 11 17:02:00 2022	1670749320	0	401	401	400
Sun Dec 11 17:01:58 2022	1670749318	0	401	401	401
Sun Dec 11 17:01:56 2022	1670749316	0	401	401	401
Sun Dec 11 17:01:58 2022	1670749318	0	401	401	400
Sun Dec 11 17:01:57 2022	1670749317	0	401	402	401
Sun Dec 11 17:02:01 2022	1670749321	0	401	402	401
Sun Dec 11 17:02:00 2022	1670749320	0	402	402	401
Sun Dec 11 17:01:58 2022	1670749318	0	401	402	401
Sun Dec 11 17:01:57 2022	1670749317	0	402	402	401
Sun Dec 11 17:02:00 2022	1670749320	0	402	402	401
Sun Dec 11 17:02:00 2022	1670749320	0	402	402	401
Sun Dec 11 17:01:56 2022	1670749316	0	402	402	401
Sun Dec 11 17:01:56 2022	1670749316	0	402	402	402
Sun Dec 11 17:02:00 2022	1670749320	0	402	402	401
Sun Dec 11 17:01:57 2022	1670749317	0	402	402	395
Sun Dec 11 17:01:53 2022	1670749313	0	402	402	400
Sun Dec 11 17:01:58 2022	1670749318	0	402	402	402
Sun Dec 11 17:02:00 2022	1670749320	0	402	402	401
Sun Dec 11 17:02:00 2022	1670749320	0	402	402	401
Sun Dec 11 17:01:59 2022	1670749319	0	402	402	402
Sun Dec 11 17:02:00 2022	1670749320	0	402	402	402
Sun Dec 11 17:01:53 2022	1670749313	0	402	402	402
Sun Dec 11 17:01:58 2022	1670749318	0	402	403	401
Sun Dec 11 17:01:54 2022	1670749314	0	402	403	400
Sun Dec 11 17:01:59 2022	1670749319	0	402	403	402
Sun Dec 11 17:01:56 2022	1670749316	0	402	403	402
Sun Dec 11 17:01:58 2022	1670749318	0	403	403	402
Sun Dec 11 17:01:56 2022	1670749316	0	403	403	402
Sun Dec 11 17:02:01 2022	1670749321	0	403	403	402
Sun Dec 11 17:01:59 2022	1670749319	0	403	403	402
Sun Dec 11 17:01:55 2022	1670749315	0	403	403	402
Sun Dec 11 17:01:58 2022	1670749318	0	403	403	402
Sun Dec 11 17:01:58 2022	1670749318	0	403	403	402
Sun Dec 11 17:01:54 2022	1670749314	0	403	403	402
Sun Dec 11 17:01:59 2022	1670749319	0	403	403	402
Sun Dec 11 17:01:56 2022	1670749316	0	403	403	403
Sun Dec 11 17:01:59 2022	1670749319	0	403	404	403
Sun Dec 11 17:02:00 2022	1670749320	0	403	404	403
Sun Dec 11 17:01:55 2022	1670749315	0	403	404	403
Sun Dec 11 17:01:57 2022	1670749317	0	403	404	402
Sun Dec 11 17:01:55 2022	1670749315	0	403	404	403
Sun Dec 11 17:02:00 2022	1670749320	0	404	404	403
Sun Dec 11 17:02:00 2022	1670749320	0	404	404	403
Sun Dec 11 17:02:00 2022	1670749320	0	404	404	403
Sun Dec 11 17:01:59 2022	1670749319	0	404	404	403
Sun Dec 11 17:01:55 2022	1670749315	0	404	404	403
Sun Dec 11 17:01:56 2022	1670749316	0	404	404	404
Sun Dec 11 17:02:00 2022	1670749320	0	404	404	404
Sun Dec 11 17:02:00 2022	1670749320	0	404	404	404
Sun Dec 11 17:01:59 2022	1670749319	0	404	404	404
Sun Dec 11 17:01:58 2022	1670749318	0	404	404	403
Sun Dec 11 17:02:01 2022	1670749321	0	404	404	404
Sun Dec 11 17:01:58 2022	1670749318	0	404	405	404
Sun Dec 11 17:01:59 2022	1670749319	0	404	405	404
Sun Dec 11 17:01:54 2022	1670749314	0	405	405	404
Sun Dec 11 17:01:58 2022	1670749318	0	404	405	404
Sun Dec 11 17:01:54 2022	1670749314	0	404	405	404
Sun Dec 11 17:01:55 2022	1670749315	0	405	405	404
Sun Dec 11 17:02:01 2022	1670749321	0	405	405	404
Sun Dec 11 17:01:57 2022	1670749317	0	405	405	404
Sun Dec 11 17:02:00 2022	1670749320	0	405	405	405
Sun Dec 11 17:01:57 2022	1670749317	0	405	405	403
Sun Dec 11 17:01:56 2022	1670749316	0	405	405	404
Sun Dec 11 17:01:56 2022	1670749316	1	404	405	404
Sun Dec 11 17:01:56 2022	1670749316	0	405	405	404
Sun Dec 11 17:01:58 2022	1670749318	0	405	405	405
Sun Dec 11 17:02:00 2022	1670749320	0	405	405	404
Sun Dec 11 17:02:01 2022	1670749321	0	405	405	404
Sun Dec 11 17:01:59 2022	1670749319	0	405	405	405
Sun Dec 11 17:01:56 2022	1670749316	0	405	405	405
Sun Dec 11 17:02:01 2022	1670749321	0	405	405	405
Sun Dec 11 17:02:01 2022	1670749321	0	405	405	405
Sun Dec 11 17:02:00 2022	1670749320	0	405	405	405
Sun Dec 11 17:01:56 2022	1670749316	0	405	405	405
Sun Dec 11 17:02:01 2022	1670749321	0	405	406	405
Sun Dec 11 17:01:57 2022	1670749317	0	406	406	405
Sun Dec 11 17:01:58 2022	1670749318	0	406	406	404
Sun Dec 11 17:01:54 2022	1670749314	0	406	406	405
Sun Dec 11 17:01:58 2022	1670749318	0	406	406	405
Sun Dec 11 17:01:58 2022	1670749318	0	405	406	405
Sun Dec 11 17:01:59 2022	1670749319	0	406	406	404
Sun Dec 11 17:01:57 2022	1670749317	0	406	406	406
Sun Dec 11 17:01:54 2022	1670749314	0	406	406	405
Sun Dec 11 17:02:01 2022	1670749321	0	406	406	405
Sun Dec 11 17:02:00 2022	1670749320	0	406	406	397
Sun Dec 11 17:01:59 2022	1670749319	0	406	406	406
Sun Dec 11 17:01:56 2022	1670749316	0	406	406	406
Sun Dec 11 17:01:59 2022	1670749319	0	406	406	406
Sun Dec 11 17:01:54 2022	1670749314	0	406	406	406
Sun Dec 11 17:02:01 2022	1670749321	0	406	406	405
Sun Dec 11 17:02:00 2022	1670749320	0	406	406	405
Sun Dec 11 17:01:54 2022	1670749314	0	406	407	406
Sun Dec 11 17:01:57 2022	1670749317	0	406	407	406
Sun Dec 11 17:01:59 2022	1670749319	0	406	407	405
Sun Dec 11 17:01:58 2022	1670749318	0	406	407	406
Sun Dec 11 17:01:57 2022	1670749317	1	406	407	405
Sun Dec 11 17:02:01 2022	1670749321	0	406	407	405
Sun Dec 11 17:01:58 2022	1670749318	0	407	407	406
Sun Dec 11 17:02:00 2022	1670749320	0	407	407	406
Sun Dec 11 17:01:57 2022	1670749317	0	407	407	406
Sun Dec 11 17:01:59 2022	1670749319	0	407	407	406
Sun Dec 11 17:01:57 2022	1670749317	0	407	407	406
Sun Dec 11 17:01:56 2022	1670749316	0	407	407	406
Sun Dec 11 17:01:59 2022	1670749319	0	407	407	406
Sun Dec 11 17:01:57 2022	1670749317	0	407	407	406
Sun Dec 11 17:01:58 2022	1670749318	0	407	407	406
Sun Dec 11 17:02:01 2022	1670749321	0	407	407	406
Sun Dec 11 17:02:00 2022	1670749320	0	407	407	406
Sun Dec 11 17:01:58 2022	1670749318	0	407	407	406
Sun Dec 11 17:01:59 2022	1670749319	0	407	407	406
Sun Dec 11 17:01:58 2022	1670749318	0	407	407	407
Sun Dec 11 17:01:57 2022	1670749317	0	407	407	407
Sun Dec 11 17:01:58 2022	1670749318	0	407	407	407
Sun Dec 11 17:02:00 2022	1670749320	0	407	407	407
Sun Dec 11 17:01:59 2022	1670749319	0	407	407	407
Sun Dec 11 17:01:57 2022	1670749317	0	407	407	407
Sun Dec 11 17:01:59 2022	1670749319	0	407	407	407
Sun Dec 11 17:01:59 2022	1670749319	0	407	407	407
Sun Dec 11 17:01:57 2022	1670749317	0	407	408	407
Sun Dec 11 17:01:58 2022	1670749318	0	407	408	407
Sun Dec 11 17:02:01 2022	1670749321	0	408	408	407
Sun Dec 11 17:01:58 2022	1670749318	0	407	408	407
Sun Dec 11 17:01:59 2022	1670749319	0	408	408	407
Sun Dec 11 17:01:56 2022	1670749316	0	408	408	407
Sun Dec 11 17:01:57 2022	1670749317	0	408	408	407
Sun Dec 11 17:02:00 2022	1670749320	0	408	408	407
Sun Dec 11 17:01:55 2022	1670749315	0	408	408	407
Sun Dec 11 17:02:00 2022	1670749320	0	408	408	407
Sun Dec 11 17:01:59 2022	1670749319	0	408	408	408
Sun Dec 11 17:01:55 2022	1670749315	2	407	408	406
Sun Dec 11 17:01:59 2022	1670749319	0	408	408	407
Sun Dec 11 17:01:55 2022	1670749315	0	408	408	408
Sun Dec 11 17:01:58 2022	1670749318	0	408	408	408
Sun Dec 11 17:02:00 2022	1670749320	0	408	408	408
Sun Dec 11 17:02:00 2022	1670749320	0	408	408	408
Sun Dec 11 17:01:55 2022	1670749315	0	408	408	408
Sun Dec 11 17:01:57 2022	1670749317	0	408	408	408
Sun Dec 11 17:01:59 2022	1670749319	0	408	409	408
Sun Dec 11 17:01:59 2022	1670749319	0	408	409	408
Sun Dec 11 17:01:55 2022	1670749315	0	408	409	407
Sun Dec 11 17:01:57 2022	1670749317	0	408	409	408
Sun Dec 11 17:02:00 2022	1670749320	0	409	409	408
Sun Dec 11 17:02:01 2022	1670749321	0	408	409	408
Sun Dec 11 17:01:58 2022	1670749318	0	409	409	408
Sun Dec 11 17:02:00 2022	1670749320	0	409	409	408
Sun Dec 11 17:01:56 2022	1670749316	0	409	409	408
Sun Dec 11 17:01:59 2022	1670749319	0	409	409	408
Sun Dec 11 17:01:58 2022	1670749318	0	409	409	408
Sun Dec 11 17:02:00 2022	1670749320	0	409	409	408
Sun Dec 11 17:01:59 2022	1670749319	0	409	409	409
Sun Dec 11 17:02:00 2022	1670749320	0	409	409	409
Sun Dec 11 17:01:59 2022	1670749319	0	409	409	409
Sun Dec 11 17:01:56 2022	1670749316	0	409	409	409
Sun Dec 11 17:01:56 2022	1670749316	0	409	409	409
Sun Dec 11 17:01:56 2022	1670749316	0	409	409	408
Sun Dec 11 17:01:59 2022	1670749319	0	409	409	409
Sun Dec 11 17:01:57 2022	1670749317	0	409	409	409
Sun Dec 11 17:01:57 2022	1670749317	0	409	409	409
Sun Dec 11 17:02:01 2022	1670749321	0	409	409	409
Sun Dec 11 17:01:54 2022	1670749314	0	409	410	409
Sun Dec 11 17:01:56 2022	1670749316	0	409	410	409
Sun Dec 11 17:01:59 2022	1670749319	0	409	410	409
Sun Dec 11 17:02:00 2022	1670749320	0	409	410	409
Sun Dec 11 17:01:58 2022	1670749318	0	410	410	408
Sun Dec 11 17:01:59 2022	1670749319	0	409	410	409
Sun Dec 11 17:01:55 2022	1670749315	0	410	410	409
Sun Dec 11 17:01:54 2022	1670749314	0	410	410	409
Sun Dec 11 17:01:54 2022	1670749314	0	410	410	409
Sun Dec 11 17:01:59 2022	1670749319	0	410	410	409
Sun Dec 11 17:01:54 2022	1670749314	0	410	410	409
Sun Dec 11 17:01:56 2022	1670749316	0	410	410	409
Sun Dec 11 17:01:58 2022	1670749318	0	410	410	409
Sun Dec 11 17:01:59 2022	1670749319	0	410	410	409
Sun Dec 11 17:01:59 2022	1670749319	0	410	410	409
Sun Dec 11 17:02:00 2022	1670749320	0	410	410	410
Sun Dec 11 17:02:00 2022	1670749320	0	410	410	410
Sun Dec 11 17:01:59 2022	1670749319	0	410	410	410
Sun Dec 11 17:02:01 2022	1670749321	0	410	410	409
Sun Dec 11 17:01:59 2022	1670749319	0	410	411	410
Sun Dec 11 17:01:55 2022	1670749315	0	410	411	410
Sun Dec 11 17:01:58 2022	1670749318	0	410	411	410
Sun Dec 11 17:01:55 2022	1670749315	0	410	411	410
Sun Dec 11 17:01:59 2022	1670749319	0	411	411	410
Sun Dec 11 17:02:00 2022	1670749320	1	410	411	409
Sun Dec 11 17:02:00 2022	1670749320	0	410	411	410
Sun Dec 11 17:02:01 2022	1670749321	0	411	411	410
Sun Dec 11 17:01:59 2022	1670749319	0	411	411	410
Sun Dec 11 17:02:00 2022	1670749320	0	411	411	410
Sun Dec 11 17:01:57 2022	1670749317	0	411	411	410
Sun Dec 11 17:01:57 2022	1670749317	0	411	411	411
Sun Dec 11 17:01:58 2022	1670749318	0	411	411	411
Sun Dec 11 17:01:59 2022	1670749319	0	411	411	409
Sun Dec 11 17:01:58 2022	1670749318	0	411	411	410
Sun Dec 11 17:01:59 2022	1670749319	0	411	411	411
Sun Dec 11 17:01:54 2022	1670749314	0	411	411	411
Sun Dec 11 17:01:59 2022	1670749319	0	411	411	411
Sun Dec 11 17:01:59 2022	1670749319	0	411	411	411
Sun Dec 11 17:01:54 2022	1670749314	0	411	411	411
Sun Dec 11 17:01:59 2022	1670749319	0	411	411	410
Sun Dec 11 17:02:00 2022	1670749320	0	412	412	411
Sun Dec 11 17:01:58 2022	1670749318	0	411	412	411
Sun Dec 11 17:02:00 2022	1670749320	0	412	412	411
Sun Dec 11 17:01:59 2022	1670749319	0	412	412	410
Sun Dec 11 17:01:59 2022	1670749319	0	412	412	411
Sun Dec 11 17:01:59 2022	1670749319	0	412	412	411
Sun Dec 11 17:02:00 2022	1670749320	0	412	412	411
Sun Dec 11 17:02:00 2022	1670749320	0	412	412	411
Sun Dec 11 17:01:58 2022	1670749318	0	412	412	411
Sun Dec 11 17:01:57 2022	1670749317	0	412	412	411
Sun Dec 11 17:01:58 2022	1670749318	0	412	412	411
Sun Dec 11 17:02:00 2022	1670749320	0	412	412	410
Sun Dec 11 17:01:54 2022	1670749314	0	412	412	411
Sun Dec 11 17:01:59 2022	1670749319	0	412	412	412
Sun Dec 11 17:01:57 2022	1670749317	0	412	412	412
Sun Dec 11 17:02:00 2022	1670749320	0	412	412	411
Sun Dec 11 17:01:54 2022	1670749314	0	412	412	412
Sun Dec 11 17:01:56 2022	1670749316	0	412	412	412
Sun Dec 11 17:01:58 2022	1670749318	0	412	412	412
Sun Dec 11 17:01:57 2022	1670749317	0	412	412	412
Sun Dec 11 17:02:00 2022	1670749320	0	412	412	412
Sun Dec 11 17:02:00 2022	1670749320	0	412	412	412
Sun Dec 11 17:01:58 2022	1670749318	0	412	412	412
Sun Dec 11 17:01:58 2022	1670749318	0	412	412	412
Sun Dec 11 17:01:55 2022	1670749315	0	412	413	411
Sun Dec 11 17:01:56 2022	1670749316	0	412	413	412
Sun Dec 11 17:02:00 2022	1670749320	0	412	413	412
Sun Dec 11 17:01:54 2022	1670749314	0	412	413	411
Sun Dec 11 17:01:59 2022	1670749319	0	413	413	412
Sun Dec 11 17:01:55 2022	1670749315	0	413	413	412
Sun Dec 11 17:01:58 2022	1670749318	2	411	413	411
Sun Dec 11 17:01:57 2022	1670749317	0	413	413	412
Sun Dec 11 17:01:59 2022	1670749319	0	413	413	412
Sun Dec 11 17:02:00 2022	1670749320	0	413	413	412
Sun Dec 11 17:02:00 2022	1670749320	0	413	413	412
Sun Dec 11 17:01:55 2022	1670749315	0	413	413	412
Sun Dec 11 17:01:59 2022	1670749319	0	413	413	412
Sun Dec 11 17:01:57 2022	1670749317	0	413	413	413
Sun Dec 11 17:01:56 2022	1670749316	0	413	413	413
Sun Dec 11 17:02:00 2022	1670749320	0	413	413	413
Sun Dec 11 17:02:01 2022	1670749321	0	413	413	413
Sun Dec 11 17:01:55 2022	1670749315	0	413	414	413
Sun Dec 11 17:01:59 2022	1670749319	0	413	414	413
Sun Dec 11 17:02:00 2022	1670749320	0	413	414	413
Sun Dec 11 17:02:00 2022	1670749320	0	414	414	411
Sun Dec 11 17:02:00 2022	1670749320	0	414	414	413
Sun Dec 11 17:01:59 2022	1670749319	0	414	414	413
Sun Dec 11 17:02:00 2022	1670749320	0	414	414	413
Sun Dec 11 17:02:00 2022	1670749320	0	413	414	413
Sun Dec 11 17:01:54 2022	1670749314	0	414	414	413
Sun Dec 11 17:01:55 2022	1670749315	0	414	414	414
Sun Dec 11 17:01:59 2022	1670749319	0	414	414	409
Sun Dec 11 17:01:56 2022	1670749316	0	414	414	414
Sun Dec 11 17:01:59 2022	1670749319	0	414	414	413
Sun Dec 11 17:02:00 2022	1670749320	0	414	414	414
Sun Dec 11 17:01:59 2022	1670749319	0	414	414	414
Sun Dec 11 17:01:58 2022	1670749318	0	414	414	414
Sun Dec 11 17:01:56 2022	1670749316	0	414	414	414
Sun Dec 11 17:01:55 2022	1670749315	0	414	414	414
Sun Dec 11 17:01:53 2022	1670749313	0	414	415	414
Sun Dec 11 17:01:54 2022	1670749314	0	414	415	414
Sun Dec 11 17:01:59 2022	1670749319	0	414	415	414
Sun Dec 11 17:01:57 2022	1670749317	0	414	415	414
Sun Dec 11 17:01:56 2022	1670749316	0	414	415	414
Sun Dec 11 17:01:55 2022	1670749315	0	414	415	414
Sun Dec 11 17:01:54 2022	1670749314	0	414	415	414
Sun Dec 11 17:02:00 2022	1670749320	0	414	415	414
Sun Dec 11 17:01:59 2022	1670749319	0	414	415	408
Sun Dec 11 17:02:00 2022	1670749320	0	415	415	414
Sun Dec 11 17:01:55 2022	1670749315	0	415	415	413
Sun Dec 11 17:01:54 2022	1670749314	0	415	415	414
Sun Dec 11 17:02:01 2022	1670749321	0	415	415	408
Sun Dec 11 17:01:58 2022	1670749318	0	415	415	414
Sun Dec 11 17:02:01 2022	1670749321	0	415	415	414
Sun Dec 11 17:01:59 2022	1670749319	0	415	415	414
Sun Dec 11 17:02:01 2022	1670749321	0	415	415	414
Sun Dec 11 17:01:56 2022	1670749316	0	415	415	414
Sun Dec 11 17:01:59 2022	1670749319	0	415	415	414
Sun Dec 11 17:01:56 2022	1670749316	0	415	415	415
Sun Dec 11 17:01:54 2022	1670749314	0	415	415	415
Sun Dec 11 17:02:00 2022	1670749320	0	415	415	415
Sun Dec 11 17:01:58 2022	1670749318	0	415	415	414
Sun Dec 11 17:02:00 2022	1670749320	0	415	415	414
Sun Dec 11 17:01:56 2022	1670749316	0	415	415	414
Sun Dec 11 17:02:00 2022	1670749320	0	415	415	414
Sun Dec 11 17:01:54 2022	1670749314	0	415	415	415
Sun Dec 11 17:01:55 2022	1670749315	0	415	415	415
Sun Dec 11 17:01:58 2022	1670749318	0	415	415	415
Sun Dec 11 17:01:59 2022	1670749319	0	415	415	415
Sun Dec 11 17:01:55 2022	1670749315	0	415	415	415
Sun Dec 11 17:01:59 2022	1670749319	0	415	416	415
Sun Dec 11 17:01:58 2022	1670749318	0	415	416	415
Sun Dec 11 17:01:55 2022	1670749315	0	416	416	415
Sun Dec 11 17:01:59 2022	1670749319	0	416	416	414
Sun Dec 11 17:01:58 2022	1670749318	0	416	416	411
Sun Dec 11 17:02:00 2022	1670749320	0	415	416	415
Sun Dec 11 17:02:00 2022	1670749320	0	415	416	415
Sun Dec 11 17:02:00 2022	1670749320	0	416	416	415
Sun Dec 11 17:01:58 2022	1670749318	0	416	416	415
Sun Dec 11 17:01:55 2022	1670749315	0	416	416	414
Sun Dec 11 17:01:58 2022	1670749318	0	416	416	415
Sun Dec 11 17:02:01 2022	1670749321	0	416	416	416
Sun Dec 11 17:01:59 2022	1670749319	0	416	416	415
Sun Dec 11 17:01:56 2022	1670749316	0	416	416	415
Sun Dec 11 17:01:56 2022	1670749316	0	416	416	416
Sun Dec 11 17:01:58 2022	1670749318	0	416	416	416
Sun Dec 11 17:01:58 2022	1670749318	0	416	417	415
Sun Dec 11 17:01:59 2022	1670749319	0	417	417	415
Sun Dec 11 17:01:58 2022	1670749318	0	417	417	415
Sun Dec 11 17:01:56 2022	1670749316	0	417	417	416
Sun Dec 11 17:01:54 2022	1670749314	0	417	417	416
Sun Dec 11 17:02:01 2022	1670749321	0	417	417	416
Sun Dec 11 17:01:59 2022	1670749319	0	417	417	416
Sun Dec 11 17:01:56 2022	1670749316	0	417	417	416
Sun Dec 11 17:01:54 2022	1670749314	0	417	417	416
Sun Dec 11 17:01:58 2022	1670749318	0	417	417	416
Sun Dec 11 17:01:55 2022	1670749315	0	417	417	416
Sun Dec 11 17:02:00 2022	1670749320	0	417	417	417
Sun Dec 11 17:01:59 2022	1670749319	0	417	417	417
Sun Dec 11 17:01:56 2022	1670749316	0	417	418	417
Sun Dec 11 17:01:54 2022	1670749314	0	417	418	417
Sun Dec 11 17:02:00 2022	1670749320	0	417	418	417
Sun Dec 11 17:01:59 2022	1670749319	0	417	418	416
Sun Dec 11 17:01:55 2022	1670749315	0	418	418	417
Sun Dec 11 17:01:55 2022	1670749315	0	418	418	417
Sun Dec 11 17:02:01 2022	1670749321	0	418	418	417
Sun Dec 11 17:01:56 2022	1670749316	0	418	418	418
Sun Dec 11 17:02:01 2022	1670749321	0	418	418	414
Sun Dec 11 17:01:54 2022	1670749314	0	418	418	418
Sun Dec 11 17:01:58 2022	1670749318	0	418	418	417
Sun Dec 11 17:01:56 2022	1670749316	0	418	418	417
Sun Dec 11 17:01:59 2022	1670749319	0	418	418	417
Sun Dec 11 17:01:58 2022	1670749318	0	418	418	418
Sun Dec 11 17:01:54 2022	1670749314	0	418	418	418
Sun Dec 11 17:01:56 2022	1670749316	0	418	418	418
Sun Dec 11 17:01:54 2022	1670749314	0	418	418	418
Sun Dec 11 17:02:00 2022	1670749320	0	418	419	418
Sun Dec 11 17:02:00 2022	1670749320	0	418	419	418
Sun Dec 11 17:01:56 2022	1670749316	0	419	419	418
Sun Dec 11 17:01:53 2022	1670749313	0	419	419	418
Sun Dec 11 17:01:59 2022	1670749319	0	419	419	418
Sun Dec 11 17:01:54 2022	1670749314	0	419	419	419
Sun Dec 11 17:01:55 2022	1670749315	0	419	419	418
Sun Dec 11 17:01:59 2022	1670749319	0	419	419	419
Sun Dec 11 17:01:55 2022	1670749315	0	419	419	418
Sun Dec 11 17:01:58 2022	1670749318	0	419	419	418
Sun Dec 11 17:02:00 2022	1670749320	0	419	419	419
Sun Dec 11 17:02:01 2022	1670749321	0	419	419	419
Sun Dec 11 17:01:58 2022	1670749318	0	419	419	418
Sun Dec 11 17:01:54 2022	1670749314	0	419	420	419
Sun Dec 11 17:01:54 2022	1670749314	0	419	420	418
Sun Dec 11 17:02:00 2022	1670749320	0	419	420	415
Sun Dec 11 17:01:55 2022	1670749315	0	420	420	419
Sun Dec 11 17:01:56 2022	1670749316	0	420	420	419
Sun Dec 11 17:02:01 2022	1670749321	0	419	420	414
Sun Dec 11 17:01:54 2022	1670749314	0	420	420	419
Sun Dec 11 17:02:00 2022	1670749320	0	420	420	419
Sun Dec 11 17:01:53 2022	1670749313	0	420	420	418
Sun Dec 11 17:01:55 2022	1670749315	0	420	420	419
Sun Dec 11 17:01:59 2022	1670749319	0	420	420	419
Sun Dec 11 17:01:53 2022	1670749313	0	420	420	419
Sun Dec 11 17:02:01 2022	1670749321	0	420	420	419
Sun Dec 11 17:01:59 2022	1670749319	0	420	420	419
Sun Dec 11 17:01:54 2022	1670749314	0	420	420	420
Sun Dec 11 17:02:00 2022	1670749320	0	420	420	420
Sun Dec 11 17:01:58 2022	1670749318	0	420	420	420
Sun Dec 11 17:01:55 2022	1670749315	0	420	420	420
Sun Dec 11 17:02:01 2022	1670749321	0	420	420	419
Sun Dec 11 17:01:59 2022	1670749319	0	420	421	420
Sun Dec 11 17:01:59 2022	1670749319	0	421	421	420
Sun Dec 11 17:01:56 2022	1670749316	0	421	421	420
Sun Dec 11 17:01:58 2022	1670749318	0	421	421	420
Sun Dec 11 17:02:00 2022	1670749320	0	421	421	420
Sun Dec 11 17:01:54 2022	1670749314	0	421	421	420
Sun Dec 11 17:01:58 2022	1670749318	0	421	421	420
Sun Dec 11 17:02:01 2022	1670749321	0	421	421	420
Sun Dec 11 17:01:59 2022	1670749319	0	421	421	420
Sun Dec 11 17:01:54 2022	1670749314	0	421	421	420
Sun Dec 11 17:01:59 2022	1670749319	0	421	421	421
Sun Dec 11 17:02:01 2022	1670749321	0	421	421	420
Sun Dec 11 17:01:55 2022	1670749315	0	421	421	421
Sun Dec 11 17:02:00 2022	1670749320	0	421	421	421
Sun Dec 11 17:02:00 2022	1670749320	0	421	421	421
Sun Dec 11 17:01:59 2022	1670749319	0	421	421	420
Sun Dec 11 17:01:56 2022	1670749316	0	421	421	421
Sun Dec 11 17:01:59 2022	1670749319	0	421	422	420
Sun Dec 11 17:01:54 2022	1670749314	0	422	422	421
Sun Dec 11 17:01:59 2022	1670749319	0	422	422	421
Sun Dec 11 17:01:58 2022	1670749318	0	422	422	421
Sun Dec 11 17:01:59 2022	1670749319	0	422	422	421
Sun Dec 11 17:02:01 2022	1670749321	0	422	422	421
Sun Dec 11 17:01:56 2022	1670749316	0	422	422	421
Sun Dec 11 17:01:59 2022	1670749319	0	422	422	422
Sun Dec 11 17:01:59 2022	1670749319	0	422	422	421
Sun Dec 11 17:01:55 2022	1670749315	0	422	422	422
Sun Dec 11 17:01:54 2022	1670749314	0	422	422	422
Sun Dec 11 17:01:59 2022	1670749319	0	422	422	422
Sun Dec 11 17:01:54 2022	1670749314	0	422	423	421
Sun Dec 11 17:01:55 2022	1670749315	0	422	423	422
Sun Dec 11 17:01:54 2022	1670749314	0	422	423	421
Sun Dec 11 17:02:00 2022	1670749320	0	422	423	422
Sun Dec 11 17:01:59 2022	1670749319	0	422	423	422
Sun Dec 11 17:01:54 2022	1670749314	0	423	423	422
Sun Dec 11 17:01:55 2022	1670749315	0	423	423	422
Sun Dec 11 17:01:54 2022	1670749314	0	423	423	422
Sun Dec 11 17:01:58 2022	1670749318	0	423	423	422
Sun Dec 11 17:01:57 2022	1670749317	0	423	423	422
Sun Dec 11 17:01:59 2022	1670749319	0	423	423	422
Sun Dec 11 17:01:59 2022	1670749319	0	423	423	422
Sun Dec 11 17:02:01 2022	1670749321	0	423	423	422
Sun Dec 11 17:01:54 2022	1670749314	0	423	423	421
Sun Dec 11 17:02:01 2022	1670749321	0	423	423	423
Sun Dec 11 17:01:59 2022	1670749319	0	423	423	423
Sun Dec 11 17:01:59 2022	1670749319	0	423	423	422
Sun Dec 11 17:01:56 2022	1670749316	0	423	423	423
Sun Dec 11 17:02:00 2022	1670749320	0	423	423	422
